"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
465|"APPLICATION PROCEDURE"|"*need skype
* need to confirm with school for the exam dates and they will send papers before that day"|"N"|"20140617160814"|"AA00006"
103|"SCHOOL"|"1811/ 80acres, 

* Most of the sports facilities are on-site, but the school also owns 20 acres of playing fields a short walk away
* Maths and science are stand out subjects here (triple science the norm
* 11 Oxbridge, most of rest to other top tier destinations eg Bristol, Southampton, Exeter, Warwick, York etc
* three houses, one for younger boys, one for older boys and another for girls, separated into junior and senior areas
* Boarders are from various parts of Britain, Eastern European countries and, substantially, from East Asia.
* A number of older pupils are accommodated in single rooms, some of which have ensuite facilities. Although younger pupils are happy to share rooms
* 6th: suits

GSG View, 

A classic independent school - great results, large, leafy grounds, good facilities, strict discipline, polite, charming and well-informed pupils. You can see what you are paying for here. It’s on the up and pulling ahead of the pack now."|"N"|"20140626100755"|""
524|"ACADEMIC"|"* ISC offer Intensive English for academic
* Offer 1 Y GCSE and Pre-IB
* IB & A-levels
* Offer Chinese as part of IB, offer AL in photography, music technology and critical thinking"|"N"|"20140703164608"|"AA00006"
167|"SCHOOL"|"1848/144acres
*School offers both AL and IB in Sixth Form
*55% boarders are full boarders, 27 different nationalities are represented within the student body.
*Offer two Pre-Sixth Form courses:
Pre-Sixth Form: Higher
This is a one year course suitable for students of 15 or 16 years of age with a good grasp of English. Students on the Pre-Sixth Higher course usually study five subjects to GCSE standard in preparation for moving on to the A Level or International Bacclaureate Diploma programme. 
Pre-Sixth Form: Foundation
This is a one year course suitable for students of 15 or 16 years of age for whom the main priority is to improve their English language standard. A certain amount of subject-specific work is carried out in preparation for the move to A Level or the International Baccalaureate Diploma programme, but the primary focus of the Pre-Sixth Foundation course is upon language development.
*Offer Sociology in AL and BTEC Sport
*No Oxbridge in 2012, students went to average universities with some good one such as York, Manchester, Bristol, UCL
*One student achieved 45pt in IB in 2013
*has Schulze Organ at school
*Good comments from parents about their facilities and students are happy at school"|"N"|"20140717125725"|"AA00006"
76|"SPORTS"|"* Strong in Fencing, Brentwood has produced some of Britain’s finest fencers
* Hockey (2013/14 Welsh Champions at U18s, U14s and U12s)"|"N"|"20140717152916"|"AA00006"
76|"ACCOMMODATION"|"* The two boarding houses are a ‘home from home’ for the small boarding community of some 28 girls and 43 boys. Both are situated off campus
* Boys all have individual rooms, whilst some girls share spacious double rooms. Mill Hill and Hough House are our girls’ and boys’ boarding houses"|"N"|"20140717152948"|"AA00006"
182|"MUSIC"|"* the Pipes and Drums are on parade at a large number of events throughout the year at a variety of suppers, church services and rugby matches. In addition to this we perform our own annual piping and drumming recital."|"N"|"20141117172147"|"AA00006"
115|"ACTIVITIES"|"* All of Forms 3 and 4 (Years 9 and 10) take part in the school’s Combined Cadet Force on a Thursday afternoon, and the majority of the fourth form begin the Duke of Edinburgh Award Scheme. The Army and Air Force sections of the CCF give the pupils the chance for outward bound activities, helicopter and fixed-wing flying, and weekend expeditions in the Brecon Beacons.
* Fencing, Basketball, or Canoeing"|"N"|"20140717154949"|"AA00006"
115|"SPORTS"|"* Strong in Rugby, in recent years have produced a number of schoolboy internationals and were 1/4 finalists in the Welsh Schools Rugby Union KO Cup in 2012/13. Our reputation in Sevens is an enviable one and we have won tournaments both nationally and internationally
* Hockey (2013/14 Welsh Champions at U18s, U14s and U12s)
* strong in cricket
* In addition to the main team sports we also offer Athletics, Aerobics, Badminton, Basketball, Canoeing, Climbing, Squash, Sailing, Shooting, Swimming, Volleyball, Mountain-Biking , Fell-Running and Cross-Country - a sport where we regularly produce international runners and also compete in road races, triathalon and national events.
Girl major sports: Rounders, Tennis & Athletics, Hockey and Netball
Boy major sports: Cricket, Golf, Tennis & Athletics, Rugby, Rugby Sevens, Hockey, Soccer"|"N"|"20140717155522"|"AA00006"
45|"SPORTS"|"* The major games for Boys are Football, Rugby, Hockey and Cricket.  
* The major games for Girls are Hockey, Netball and Rounders. * Other activities include Swimming, Personal Survival, trampolining, outdoor and adventurous activities, Tennis and Athletics.
* Horse riding team"|"N"|"20150126172614"|"AA00006"
58|"AA ONLY"|"Oct Expo_School
After Expo: General Procedure"|"N"|"20140518201914"|""
177|"SPORTS"|"* strong in riding, no stable
* fencing, judo, football for sports, each year with students currently representing the county in athletics, cross-country, riding, hockey, netball, swimming and tennis."|"N"|"20140603131703"|"AA00006"
177|"ACCOMMODATION"|"* Younger boarders share in dormitories of five to seven beds while more senior boarders are in twin or  single bedrooms, lunch at school dinning hall, others at boarders dinning room"|"N"|"20140603131726"|"AA00006"
444|"AA ONLY"|"Suitable for students who are looking for school which can provide support to special need students"|"N"|"20140605160326"|"AA00006"
200|"ACTIVITIES"|"* Students have the opportunity to take part in a number of
recreational dance classes including Modern Dance and Ballet
classes
* surfing, mountain biking, climbing, kayaking, skiing, snowboarding, coasteering or they could be winter skills and climbing trips
* All students in Year 10 undertake seamanship training in cutters from nearby Hopeman harbour, where they learn basic skills in preparation for a voyage off the Scottish coast in the School’s own 80-foot sail training vessel, Ocean Spirit of Moray.
* Community service is important at Gordonstoun. All do service training aged 16 and choose which discipline to follow: the fire brigade (the most popular), mountain rescue, coastguards, canoe life guards, ski patrol, first aid, technical, marine training and rescue, conservation, pool life guards
* Gordonstoun Youth Dance Company,
a performance group that provides extra training, performance
opportunities and takes part in occasional tours. Entry is by
audition."|"N"|"20150311160256"|"AA00006"
345|"MUSIC"|"Busy music department has recently formed a partnership with the Royal College of Music
* Two-thirds learn an instrument though far fewer perform."|"N"|"20141120155120"|"AA00006"
195|"SCHOOL"|"1847/330acres
* 85% of pupils are full boarders
* This is seven day a week boarding; the 50 day boys and girls stay to 6pm most nights and 9pm on Wednesdays, Saturday morning school with match play if required in the afternoons; 
* The percentage of international students at Glenalmond is roughly 22%, with only 7% from outside Europe. 
*  peer tutoring - overseas pupils with a UK pupil peer tutor, generally just a year or two older, aiming primarily to help them improve their English grammar and to understand the nuances of the language.
* 98% of leavers go on to university or higher education.
* Glenalmond pupils who do go to university study at a wide range of institutions including Bristol, Exeter, London, Durham, Newcastle and St Andrews as well as Oxford and Cambridge. 
* William Bright Society for academically gifted pupils to dvelop their sense of intellectual curiosity
* In Jan 2014, 14 pupils travelled with Dr Gibson to St Andrew’s university to present the findings of their research to a collective of renowned academic specialists in their respective fields. Each pupil presented their research and took questions from the academics.
*  The Glenalmond community comes together for worship in Chapel at least once every day (apart from Saturday) in term-time
* Majority to university or some form of higher education - Glasgow, Edinburgh, Exeter and Newcastle popular, ditto Forces. Two to Oxbridge in 2014.

GSG View

This editor christened Glenalmond ‘the Eton of the North’ in our first edition: serious glitch caused downturn in numbers, girls were introduced and Glenalmond started regaining momentum: however during our last visit we were concerned that the warden had fallen into some dreadful Perthshire lethargy; he seemed to have gone off the boil. But lo, there has been a transformation. Back and bubbly, Woods is positively on a roll. Ditto numbers. Girls more confident (complete with rash of pearl earrings and sophisticated make-up) and altogether more girl-like – rather than honorary boys as previously. School says: 'In last HMI inspection, we were rated as excellent for improvements in performance', well it would, wouldn’t it? We wonder why it took the warden 10 years to turn Glenalmond back into the sort of place non-first time buyers are prepared to boast about."|"N"|"20150311155612"|"AA00006"
508|"SCHOOL"|"* 1593/2500acres
* set in beautiful surroundings
* airport pick up available
* 2hrs from London
* Catholic, good traditional school
* Good value-added, especially at GCSE
* full time boarding school
* Much of the weekend is consumed by prep, sports, excursions and church though activities available on a Sunday afternoon
* EFL included in the fee
* Two days induction for sixth form
* Music is highly valued; extensive music department in the basement 
* owner of three grand pianos, a Steinway, a Bosendorfer and a Bechstein
* ˙small number of Chinese
* pupils win places with regional orchestras
* ˙Disciplined and well behaved
* The school has a functioning observatory which was built in 1866
* Wide range of English universities, Russell Group and redbrick, London popular, and Edinburgh. Numbers vary to Oxbridge, but average 5-10 per cent over recent years (GSG)
* Breadth of degree courses from medical to media arts, engineering to economics with ologies as well. (GSG)
* about 5 students a year apply for US universities (GSG)

GSG View

Jesuit values permeate every aspect of this distinguished boarding school, steeped in history and set in beautiful surroundings. A genuine concern for the individual ensures that each pupil is given every opportunity to fulfill the school motto ‘Quant Je Pius’ - all that I can."|"N"|"20140821132326"|"AA00006"
